game_season,game_match,game_league_match,game_date,game_kickoff,game_kickoff_type,game_opponents,game_venue,game_venue_type,game_competition,game_level,game_attendance,game_away_attendance,game_home_attendance,game_outcome,game_goals_for,game_goals_against,game_manager,game_division_position,game_pyramid_position,game_cumulative_points,game_p1,game_p1mins,game_p2,game_p2mins,game_p3,game_p3mins,game_p4,game_p4mins,game_p5,game_p5mins,game_p6,game_p6mins,game_p7,game_p7mins,game_p8,game_p8mins,game_p9,game_p9mins,game_p10,game_p10mins,game_p11,game_p11mins,game_s1,game_s1mins,game_s2,game_s2mins,game_s3,game_s3mins,game_s4,game_s4mins,game_s5,game_s5mins,game_s6,game_s6mins,game_s7,game_s7mins,game_s8,game_s8mins,game_s9,game_s9mins,game_goal1,game_goal2,game_goal3,game_goal4,game_goal5,game_goal6,game_goal7,game_goal8,game_yellow1,game_yellow2,game_yellow3,game_yellow4,game_yellow5,game_yellow6,game_red1,game_red2
19971998,2,2,19970819,1500,0,Hayes,Whaddon Road,0,APL,5,1196,NA,1196,3,2,1,Steve Cotterill,10,102,3,9701_Steve_Book,90,9607_Michael_Duff,90,9017_Keith_Knight,20,9401_Chris_Banks,90,9509_Mark_Freeman,90,9615_Jamie_Victory,90,9113_Lee_Howells,90,9705_Russell_Milton,90,9703_Mark_Crisp,45,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9205_Jason_Eaton,45,9126_Jimmy_Smith,70,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9615_Jamie_Victory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,3,3,19970823,1500,0,Woking,Whaddon Road,0,APL,5,1690,NA,1690,3,3,2,Steve Cotterill,5,97,6,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9517_Dave_Parker,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9615_Jamie_Victory,9710_Dale_Watkins,9205_Jason_Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,4,4,19970825,1500,0,Hereford United,Edgar Street,1,APL,5,3704,658,3046,0,2,3,Steve Cotterill,9,101,6,9701_Steve_Book,90,9607_Michael_Duff,43,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,66,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,24,9517_Dave_Parker,0,9523_Darren_Wright,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,9205_Jason_Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,5,5,19970830,1500,0,Kettering Town,Rockingham Road,1,APL,5,1274,NA,1274,3,1,0,Steve Cotterill,5,97,9,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9403_Steve_Benton,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9126_Jimmy_Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,6,6,19970907,1500,0,Rushden and Diamonds,Whaddon Road,0,APL,5,1614,NA,1614,3,2,0,Steve Cotterill,4,96,12,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,77,9703_Mark_Crisp,13,9017_Keith_Knight,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,7,7,19970909,1500,0,Leek Town,Whaddon Road,0,APL,5,1315,NA,1315,1,1,1,Steve Cotterill,5,97,13,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9403_Steve_Benton,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9017_Keith_Knight,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,8,NA,19970913,,,Thatcham Town,Waterside Park,1,FAC,0.1,313,NA,313,3,1,0,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,65,9401_Chris_Banks,90,9403_Steve_Benton,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9523_Darren_Wright,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,25,9017_Keith_Knight,0,9611_Michael_Jackson,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,9,8,19970916,1945,1,Hayes,Church Road,0,APL,5,485,NA,485,1,1,1,Steve Cotterill,4,96,14,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,66,9113_Lee_Howells,90,9523_Darren_Wright,75,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,0,9703_Mark_Crisp,15,9017_Keith_Knight,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,10,9,19970920,1500,0,Stalybridge Celtic,Bower Fold,1,APL,5,561,NA,561,3,4,1,Steve Cotterill,3,95,17,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,78,9705_Russell_Milton,53,9113_Lee_Howells,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,37,9017_Keith_Knight,12,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9113_Lee_Howells,9710_Dale_Watkins,9615_Jamie_Victory,9205_Jason_Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,11,10,19970923,1500,0,Slough Town,Whaddon Road,0,APL,5,1539,NA,1539,1,1,1,Steve Cotterill,3,95,18,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9703_Mark_Crisp,70,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,0,9017_Keith_Knight,20,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9615_Jamie_Victory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,12,NA,19970927,,,Merthyr Tydfil,Penydarren Park,1,FAC,0.2,830,NA,830,3,2,0,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9403_Steve_Benton,90,9126_Jimmy_Smith,63,9113_Lee_Howells,88,9017_Keith_Knight,90,9205_Jason_Eaton,89,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,27,9517_Dave_Parker,1,9523_Darren_Wright,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,13,11,19970929,1500,0,Kidderminster Harriers,Aggborough,1,APL,5,2320,NA,2320,3,2,1,Steve Cotterill,2,94,21,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9403_Steve_Benton,90,9702_Billy_Clark,90,9126_Jimmy_Smith,83,9113_Lee_Howells,90,9017_Keith_Knight,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9517_Dave_Parker,0,9523_Darren_Wright,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,14,12,19971004,1500,0,Northwich Victoria,Whaddon Road,0,APL,5,1606,NA,1606,3,3,2,Steve Cotterill,2,94,24,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,76,9113_Lee_Howells,90,9017_Keith_Knight,64,9205_Jason_Eaton,85,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,14,9703_Mark_Crisp,5,9523_Darren_Wright,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9205_Jason_Eaton,9017_Keith_Knight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,15,NA,19971007,,,Yeovil Town,Huish Park,1,SLC,1,1005,NA,1005,0,1,3,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,74,9703_Mark_Crisp,65,9017_Keith_Knight,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9523_Darren_Wright,90,9403_Steve_Benton,0,9113_Lee_Howells,25,9517_Dave_Parker,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,16,NA,19971011,,,Paulton Rovers,Whaddon Road,0,FAC,0.3,827,NA,827,3,5,0,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9403_Steve_Benton,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9017_Keith_Knight,90,9205_Jason_Eaton,35,9710_Dale_Watkins,88,9202_Bob_Bloomer,89,9703_Mark_Crisp,1,9517_Dave_Parker,55,9523_Darren_Wright,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999_Own_Goal,9710_Dale_Watkins,9202_Bob_Bloomer,9126_Jimmy_Smith,9703_Mark_Crisp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,17,NA,19971014,,,Bristol City,Whaddon Road,0,GSC,1,274,NA,274,1,1,1,Steve Cotterill,NA,NA,NA,9706_Chris_Taylor,120,9607_Michael_Duff,120,9615_Jamie_Victory,120,9401_Chris_Banks,120,9509_Mark_Freeman,120,9126_Jimmy_Smith,71,9113_Lee_Howells,120,9017_Keith_Knight,95,9703_Mark_Crisp,120,9710_Dale_Watkins,120,9705_Russell_Milton,101,9403_Steve_Benton,0,9202_Bob_Bloomer,19,9611_Michael_Jackson,0,9517_Dave_Parker,25,9523_Darren_Wright,49,NA,NA,NA,NA,NA,NA,NA,NA,9126_Jimmy_Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,18,13,19971018,1500,0,Gateshead,Gateshead International Stadium,1,APL,5,672,NA,672,1,0,0,Steve Cotterill,4,96,25,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9702_Billy_Clark,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9705_Russell_Milton,21,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9017_Keith_Knight,69,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,19,NA,19971025,,,Sutton United,Whaddon Road,0,FAC,0.4,1505,NA,1505,3,1,0,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,90,9113_Lee_Howells,90,9017_Keith_Knight,90,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9707_Simon_Teague,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9017_Keith_Knight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,20,14,19971101,1500,0,Halifax Town,Whaddon Road,0,APL,5,2508,NA,2508,3,4,0,Steve Cotterill,4,96,28,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,89,9113_Lee_Howells,90,9017_Keith_Knight,90,9205_Jason_Eaton,85,9710_Dale_Watkins,88,9202_Bob_Bloomer,90,9403_Steve_Benton,1,9703_Mark_Crisp,2,9523_Darren_Wright,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9205_Jason_Eaton,9205_Jason_Eaton,9202_Bob_Bloomer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,21,15,19971108,1500,0,Slough Town,Wexham Park,1,APL,5,1037,NA,1037,3,2,1,Steve Cotterill,3,95,31,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,84,9113_Lee_Howells,90,9017_Keith_Knight,88,9205_Jason_Eaton,89,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,1,9709_Clive_Walker,6,9523_Darren_Wright,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9113_Lee_Howells,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,22,NA,19971115,,,Tiverton Town,Whaddon Road,0,FAC,1,2781,NA,2781,3,2,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,50,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9126_Jimmy_Smith,45,9523_Darren_Wright,90,9017_Keith_Knight,75,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,0,9703_Mark_Crisp,15,9705_Russell_Milton,40,9707_Simon_Teague,0,9709_Clive_Walker,45,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9709_Clive_Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,23,16,19971122,1500,0,Gateshead,Whaddon Road,0,APL,5,1659,NA,1659,3,2,0,Steve Cotterill,3,95,34,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9705_Russell_Milton,88,9523_Darren_Wright,90,9017_Keith_Knight,90,9205_Jason_Eaton,85,9709_Clive_Walker,81,9202_Bob_Bloomer,90,9403_Steve_Benton,2,9703_Mark_Crisp,5,9126_Jimmy_Smith,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9615_Jamie_Victory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,24,17,19971129,1500,0,Leek Town,Harrison Park,1,APL,5,708,NA,708,1,0,0,Steve Cotterill,4,96,35,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9705_Russell_Milton,90,9523_Darren_Wright,90,9017_Keith_Knight,90,9205_Jason_Eaton,90,9709_Clive_Walker,90,9703_Mark_Crisp,83,9403_Steve_Benton,7,9707_Simon_Teague,0,9611_Michael_Jackson,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,25,NA,19971206,,,Boreham Wood,Whaddon Road,0,FAC,2,3525,NA,3525,1,1,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9705_Russell_Milton,81,9113_Lee_Howells,90,9017_Keith_Knight,70,9205_Jason_Eaton,90,9709_Clive_Walker,90,9523_Darren_Wright,90,9403_Steve_Benton,0,9703_Mark_Crisp,9,9611_Michael_Jackson,0,9126_Jimmy_Smith,0,9707_Simon_Teague,20,NA,NA,NA,NA,NA,NA,NA,NA,9113_Lee_Howells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,26,18,19971213,1500,0,Morecambe,Whaddon Road,0,APL,5,1717,NA,1717,3,2,1,Steve Cotterill,4,96,38,9701_Steve_Book,90,9607_Michael_Duff,61,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9705_Russell_Milton,90,9113_Lee_Howells,90,9709_Clive_Walker,80,9205_Jason_Eaton,90,9710_Dale_Watkins,89,9523_Darren_Wright,90,9703_Mark_Crisp,29,9017_Keith_Knight,10,9126_Jimmy_Smith,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9709_Clive_Walker,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,27,NA,19971216,,,Boreham Wood,Meadow Park,1,FAC,2,1615,NA,1615,3,2,0,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9705_Russell_Milton,50,9113_Lee_Howells,90,9709_Clive_Walker,70,9205_Jason_Eaton,12,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,20,9703_Mark_Crisp,40,9017_Keith_Knight,0,9126_Jimmy_Smith,78,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,9202_Bob_Bloomer,9126_Jimmy_Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,28,19,19971219,1945,1,Stevenage Borough,Broadhall Way,1,APL,5,1467,NA,1467,3,2,1,Steve Cotterill,2,94,41,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9403_Steve_Benton,90,9113_Lee_Howells,90,9709_Clive_Walker,90,9126_Jimmy_Smith,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,0,9017_Keith_Knight,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9126_Jimmy_Smith,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,29,20,19971226,1300,2,Yeovil Town,Whaddon Road,0,APL,5,2700,NA,2700,3,2,0,Steve Cotterill,2,94,44,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,75,9113_Lee_Howells,90,9709_Clive_Walker,90,9126_Jimmy_Smith,57,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,33,9703_Mark_Crisp,15,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9709_Clive_Walker,9709_Clive_Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,30,21,19971229,1945,1,Welling United,Whaddon Road,0,APL,5,2326,NA,2326,1,1,1,Steve Cotterill,2,94,45,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,18,9113_Lee_Howells,90,9709_Clive_Walker,90,9126_Jimmy_Smith,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,0,9703_Mark_Crisp,19,9705_Russell_Milton,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,31,22,19980101,1300,2,Yeovil Town,Huish Park,1,APL,5,3657,NA,3657,0,1,3,Steve Cotterill,2,94,45,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9403_Steve_Benton,45,9113_Lee_Howells,90,9709_Clive_Walker,45,9126_Jimmy_Smith,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9703_Mark_Crisp,45,9017_Keith_Knight,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,32,NA,19980110,,,Enfield,Southbury Road,1,FAT,1,966,NA,966,1,1,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,90,9113_Lee_Howells,90,9709_Clive_Walker,90,9126_Jimmy_Smith,90,9710_Dale_Watkins,48,9202_Bob_Bloomer,83,9403_Steve_Benton,7,9703_Mark_Crisp,0,9205_Jason_Eaton,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,33,NA,19980113,,,Reading,Whaddon Road,0,FAC,3,6000,NA,6000,1,1,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,90,9113_Lee_Howells,90,9709_Clive_Walker,75,9126_Jimmy_Smith,70,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,20,9703_Mark_Crisp,0,9205_Jason_Eaton,15,9705_Russell_Milton,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,34,23,19980117,1500,0,Hednesford Town,Whaddon Road,0,APL,5,2216,NA,2216,3,1,0,Steve Cotterill,2,94,48,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,90,9703_Mark_Crisp,90,9709_Clive_Walker,90,9126_Jimmy_Smith,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9205_Jason_Eaton,0,9705_Russell_Milton,0,9523_Darren_Wright,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9126_Jimmy_Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,35,NA,19980120,,,Reading,Elm Park,1,FAC,3,9696,NA,9696,0,1,2,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9403_Steve_Benton,77,9703_Mark_Crisp,86,9709_Clive_Walker,58,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9017_Keith_Knight,32,9705_Russell_Milton,0,9126_Jimmy_Smith,13,9707_Simon_Teague,0,9523_Darren_Wright,4,NA,NA,NA,NA,NA,NA,NA,NA,9709_Clive_Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,36,NA,19980122,,,Enfield,Whaddon Road,0,FAT,1,1650,NA,1650,3,5,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9607_Michael_Duff,90,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,88,9113_Lee_Howells,90,9126_Jimmy_Smith,90,9205_Jason_Eaton,90,9710_Dale_Watkins,64,9202_Bob_Bloomer,73,9703_Mark_Crisp,2,9709_Clive_Walker,26,9523_Darren_Wright,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710_Dale_Watkins,9710_Dale_Watkins,9710_Dale_Watkins,9017_Keith_Knight,9709_Clive_Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,37,24,19980124,1500,0,Northwich Victoria,Drill Field,1,APL,5,1118,NA,1118,0,1,2,Steve Cotterill,3,95,48,9701_Steve_Book,90,9607_Michael_Duff,79,9615_Jamie_Victory,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9017_Keith_Knight,90,9113_Lee_Howells,90,9709_Clive_Walker,83,9205_Jason_Eaton,90,9710_Dale_Watkins,90,9202_Bob_Bloomer,90,9403_Steve_Benton,11,9703_Mark_Crisp,7,9126_Jimmy_Smith,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9509_Mark_Freeman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19971998,38,NA,19980131,,,Rushden and Diamonds,Whaddon Road,0,FAT,2,2058,NA,2058,3,3,1,Steve Cotterill,NA,NA,NA,9701_Steve_Book,90,9113_Lee_Howells,90,9401_Chris_Banks,90,9509_Mark_Freeman,90,9615_Jamie_Victory,90,9017_Keith_Knight,90,9703_Mark_Crisp,90,9202_Bob_Bloomer,90,9709_Clive_Walker,90,9205_Jason_Eaton,86,9710_Dale_Watkins,90,9403_Steve_Benton,0,9705_Russell_Milton,0,9126_Jimmy_Smith,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205_Jason_Eaton,9710_Dale_Watkins,9710_Dale_Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
